1 Det 1783
1 Pron 1773
1 Punc 9137
1 Conj 1950
1 END 4997
1 Zero 2
1 Dup 11
1 Interj 75
1 Num 561
1 Adj 4565
1 START 4997
1 Postp 1020
1 Noun 17717
1 Ques 188
1 Adv 2673
1 Verb 6150
3 kişiliği Noun 1
3 geçmiş Adj 5
3 evlenmemiş Verb 1
3 atacak Adj 1
3 yaşamını Noun 1
3 kaygı Noun 1
3 yerken Adv 1
3 kulakları Noun 1
3 ali'ye Noun 1
3 ağırlıklı Noun 2
3 başındaki Adj 1
3 koymuştu Verb 1
3 kuruluşların Noun 2
3 şok Noun 1
3 şekillerinde Noun 1
3 ömer_naci_soykan Noun 1
3 dövizde Noun 1
3 üniversitesi Noun 1
3 dalkavukluk Noun 1
3 m_emin_cankurtaran Noun 1
3 hızlandırmıştı Verb 1
3 birisi Pron 4
3 görüşülerek Adv 1
3 istikrarlı Adj 1
3 devletin Noun 2
3 i̇lk Adj 9
3 çıraklığı Noun 1
3 göle Noun 1
3 sığındık Verb 1
3 konuştun Verb 1
3 müşterilerinin Noun 1
3 operasyonunda Noun 1
3 otelleri Noun 1
3 karışmasın Verb 1
3 yaratılmamış Verb 1
3 yetmişsekiz Noun 1
3 ci Noun 1
3 çağıma Noun 1
3 mutluluğu Noun 1
3 olabilmesi Noun 1
3 üretilemedi Verb 1
3 kaçınmayan Adj 1
3 ihtiyaç Noun 1
3 belirleneceği Noun 1
3 yayın Noun 1
3 yaş Noun 8
3 garanti Noun 4
3 mesajını Noun 1
3 kalkmıştı Verb 5
3 yetisine Noun 1
3 sebzedir Verb 4
3 fazla Postp 1
3 chp'den Noun 1
3 avantajından Noun 1
3 öğrenemedim Verb 1
3 ilkeleri Noun 2
3 aştığımı Noun 1
3 hazırlandı Verb 1
3 etkisini Noun 2
3 olmadığından Noun 1
3 kampın Noun 1
3 görüyordu Verb 1
3 cin Noun 1
3 birkaçı Noun 1
3 tutsak Noun 1
3 korumuştur Verb 1
3 selamlarına Noun 1
3 ikincisi Noun 3
3 üye_olmaya Noun 1
3 sen Pron 39
3 cevabı Noun 1
3 sıfırlansın Verb 1
3 patlata_patlata Verb 1
3 limon Noun 1
3 düşmanlık Noun 1
3 marjlarının Noun 1
3 gezdiğim Noun 1
3 yapılanmalarla Noun 1
3 konuş Verb 1
3 dökülmesi Noun 1
3 ortaya Noun 6
3 tehlikeli Noun 1
3 varmak Noun 1
3 akp'nin Noun 1
3 titriyordu Verb 6
3 düşünen Adj 1
3 bunca Adj 6
3 hızlandırıcının Noun 1
3 oluşturmak Noun 1
3 dikkat Noun 4
3 gerekecek Verb 2
3 no'yu Noun 1
3 gezilerini Noun 1
3 bohemiydi Verb 1
3 amerika'da Noun 1
3 haplarla Noun 2
3 kktc'yi Noun 1
3 ilgili Noun 20
3 nüfuslu Noun 1
3 dedik Verb 4
3 örtüsü Noun 1
3 duygularımı Noun 1
3 yemeği Noun 6
3 arzusuna Noun 1
3 bağlantıyla Noun 1
3 miktarı Noun 1
3 seferlerini Noun 1
3 vay Interj 1
3 terk_etmedim Verb 1
3 adında Noun 1
3 kahvaltıdan Noun 1
3 gerçekleşmesi Noun 1
3 konsere Noun 1
3 gerekmezdi Verb 1
3 sanmıştım Verb 1
3 ikiyüzseksenbir Num 1
3 kardeşleri Noun 1
3 teşhirci Noun 1
3 açısından Noun 4
3 zammını Noun 1
3 anlatılmalı Verb 1
3 giremiyor Verb 4
3 artırımı Noun 1
3 icat_ettim Verb 1
3 anlaşılıyordu Verb 1
3 basamağı Noun 1
3 giremedim Verb 1
3 davacı Adj 1
3 düzeltmeyle Noun 1
3 kişiliğin Noun 1
3 seni Pron 15
3 arçelik Noun 5
3 denemeye Noun 1
3 hesaplar Noun 1
3 diyordum Verb 1
3 sokaklar Noun 1
3 küpe Noun 1
3 başınız Noun 1
3 nereden Pron 12
3 beğenecek Verb 1
3 kaydığını Noun 1
3 koç_holding'de Noun 1
3 sekizbinbesyuz_dokuzbinuzyuz Num 1
3 celal Noun 1
3 kuş Noun 3
3 özlemle Noun 2
3 yapbozun Noun 1
3 bırakmanın Noun 1
3 çakıyor Verb 1
3 son Adj 46
3 samir_amin Noun 1
3 köstence Noun 1
3 dilleri Noun 1
3 patladı Verb 1
3 karşı_çıkamadım Verb 1
3 giysisini Noun 1
3 erikleri Noun 2
3 takılır Verb 1
3 bilmeden Adv 1
3 kaçması Noun 1
3 yüzde_dört Num 1
3 tanklar Noun 1
3 başlamış Verb 6
3 metni Noun 2
3 özen_göstermeleri Noun 1
3 amaçlayarak Adv 1
3 gündemdeki Adj 1
3 sarkabilir Verb 1
3 pozitron Noun 3
3 gitmeliyim Verb 3
3 olurmuş Verb 1
3 kurtarmalıydım Verb 1
3 birlikte_oluyor Verb 1
3 toplantının Noun 2
3 ifadeler Noun 1
3 izliyoruz Verb 1
3 yunanlıymış Verb 1
3 yitirdiğinden Noun 1
3 bitlis Noun 2
3 kısmetsiz Adj 1
3 tuzluk Adj 1
3 veya Conj 22
3 yaparsam Verb 2
3 misafiri Noun 1
3 faziletli Adj 1
3 hallerine Noun 1
3 konuşmalarda Noun 1
3 alış_verişidir Verb 1
3 imparatorluğu Noun 1
3 suçları Noun 1
3 kurulmuş Adj 2
3 çıktılar Verb 4
3 soyutlamadan Noun 1
3 ayçiçeği Noun 2
3 harcasa_harcasa Verb 1
3 tekrar Adv 4
3 hitap_eden Adj 1
3 yataklara_düşmüş Verb 1
3 mandıra Noun 1
3 sveta Noun 2
3 dilberi Noun 1
3 nefes Noun 2
3 ihtiyar Noun 2
3 bugün Noun 28
3 soru Noun 7
3 sevdiğim Adj 1
3 öğretmenim Noun 5
3 teknolojiler Noun 1
3 hikayeler Noun 2
3 mayo Noun 1
3 parladı Verb 1
3 dolaştıracağına Noun 1
3 sönmüş Adj 1
3 görüyor Verb 4
3 kış Noun 3
3 başımı Noun 1
3 olacağını Noun 6
3 geçme Verb 1
3 alışverişi Noun 1
3 votka Noun 1
3 devlet Noun 4
3 ardındaki Adj 2
3 otellerin Noun 1
3 öldürüldüğü Adj 1
3 kestirimlerde Noun 1
3 masalardakiler Noun 1
3 dudaklardan Noun 1
3 başladım Verb 9
3 göçmen Adj 1
3 ayrılınır Noun 1
3 yurtseverce Noun 1
3 yaygınlaşmasının Noun 1
3 gazeteleri Noun 2
3 adımda Noun 1
3 açmayacağıma Noun 1
3 miktar Noun 2
3 çarpıcı Adj 2
3 tabbule Noun 2
3 hırkalar Noun 1
3 ayırdığı Noun 1
3 zinde Adj 1
3 gereğine Noun 1
3 doğuracaktır Verb 1
3 kartona Noun 1
3 özleyeyim Verb 1
3 cumhurbaşkanıdır Verb 1
3 dair Postp 6
3 ikisini Noun 1
3 yazmayalım Verb 1
3 uyarısında Noun 1
3 okumayabilir Verb 1
3 cumartesileri Noun 1
3 savaşsız Noun 1
3 okuduk Adj 1
3 atatürk_bulvarı'ndaki Adj 1
3 bakınır Verb 1
3 popülizmin Noun 1
3 sepetin Noun 1
3 gerçekleştiği Adj 1
3 rahatlamıştı Verb 1
3 gaye_karasu Noun 2
3 yepyeniyken Adv 1
3 atmışbeş'e Noun 1
3 öncesinden Noun 1
3 milletle Noun 1
3 masalardan Noun 2
3 ne_de Conj 1
3 gibi_geliyor Verb 1
3 başlarına Noun 1
3 oğlanın Noun 1
3 atılımlarını Noun 1
3 kaydıyla Noun 2
3 dondurma Noun 1
3 olaylara Noun 2
3 alkolsüz Adj 1
3 söylemeliyim Verb 1
3 almama Noun 1
3 kadınların Noun 7
3 boğuşmasından Noun 1
3 tarihinin Noun 1
3 yönünde Noun 1
3 küçük Adv 1
3 duş Noun 1
3 örnek_aldım Verb 1
3 bddk Noun 1
3 fedakar Adj 2
3 olmam Verb 1
3 yargılaması Noun 1
3 rengarenk Adj 1
3 krizden Noun 1
3 çırpınışları Noun 1
3 takır_takır Dup 1
3 giderek Adv 2
3 çıkın Verb 1
3 gitsin Verb 1
3 sesle Noun 2
3 hoşça_kalın Verb 1
3 hasta Noun 5
3 olanı Noun 2
3 bordeller Noun 1
3 sandığı Adj 1
3 habersiz_olduğunu Noun 1
3 kömür Noun 1
3 denemişti Verb 1
3 ilke Noun 2
3 kolumda Noun 1
3 ayrılan Adj 1
3 tütsülerin Noun 1
3 üye Noun 1
3 kasabadan Noun 2
3 kavuşamayan Adj 1
3 partili Noun 1
3 tanıkları Noun 1
3 başlatıldığını Noun 1
3 işletme Noun 1
3 maddedeki Adj 1
3 şaşarsın Verb 1
3 yirmialtı_kasım_ikibiniki_tarihinde Noun 1
3 balık Noun 3
3 türk Noun 10
3 yüzle Noun 1
3 bir Det 943
3 tanker Noun 1
3 iriydi Verb 2
3 ulaşan Adj 1
3 atılımı Noun 1
3 trenin Noun 1
3 dokunaklı Noun 1
3 maske Noun 3
3 buyurmuş Verb 1
3 anneciğim Noun 1
3 yapardım Verb 1
3 melih_batılı Noun 1
3 halit_tunaoğlu'nun Noun 1
3 bilgilerle Noun 1
3 yeterliliğini Noun 1
3 sözgelimi Adv 1
3 kuvvetlendirdi Verb 1
3 atila_ağbiyi Noun 1
3 erimiş Adj 2
3 devinimi Noun 1
3 şirkete Noun 1
3 yardımcı_olmak Noun 1
3 gezmediği Adj 1
3 dolaşmaya Noun 3
3 özer'lerin Noun 1
3 sordum Verb 14
3 yeter Noun 1
3 sözünü_ettiği Adj 2
3 hastalıklarının Noun 1
3 temel Noun 2
3 geldiğinde Noun 3
3 dahi Noun 3
3 duyan Adj 2
3 söylendi Verb 4
3 yeteneği Noun 1
3 tek Adv 1
3 bayıldı Verb 1
3 bozulur Verb 2
3 inekler Noun 1
3 leblebi Noun 12
3 etkileyebilir Verb 1
3 tehlikesiyle Noun 1
3 roma'nın Noun 3
3 ömer_atila_sav Noun 1
3 genişleterek Adv 1
3 bizde Pron 1
3 keçi Noun 1
3 doğrusu Adv 1
3 satırlık Adj 1
3 tuzla Noun 1
3 gammazlar Verb 1
3 elimize Noun 1
3 gezen Adj 1
3 bir_tür Noun 1
3 gönderilmedi Verb 1
3 gerçekler Noun 1
3 tarihte Noun 1
3 savcısı Noun 1
3 sazlar Noun 3
3 böyle Adj 16
3 sahipliği Noun 1
3 diyordu Verb 3
3 açacak Verb 1
3 evrim Noun 1
3 kaldıracağım Verb 1
3 açıldığı Adj 1
3 hayatına Noun 2
3 hedef Noun 1
3 deniz_karasu'nun Noun 1
3 rafta Noun 1
3 doksandokuz. Num 1
3 yarışta Noun 1
3 yargıtay Noun 2
3 behzat_kulur Noun 1
3 doğallıkla Noun 1
3 iddiasını Noun 1
3 gümrük Noun 1
3 fırlayan Adj 1
3 anlatacaklarım Noun 3
3 uyuduysa Verb 1
3 yaptı Verb 7
3 sedirin Noun 1
3 aşağıya Noun 3
3 reorganizasyon Noun 1
3 yunak'ın Noun 2
3 kanıtın Noun 1
3 öngörülerinin Noun 2
3 oturmuş Adj 1
3 duran Adj 8
3 genelgede Noun 1
3 yoldaydık Verb 1
3 yaratıyor Verb 1
3 yerler Noun 3
3 önüme Noun 3
3 tiksiniyoruz Verb 1
3 yapının Noun 1
3 taksi Noun 1
3 getirdiği Adj 4
3 çıkışı Noun 1
3 niyetinde Noun 1
3 sattı Verb 2
3 savların Noun 1
3 milas'lı Noun 1
3 esin'le Noun 3
3 olana Noun 1
3 nöbetçi Noun 1
3 linn Noun 2
3 yaka Noun 1
3 kangren Noun 1
3 özlüyoruz Verb 1
3 mükelleflere Noun 1
3 düşük Noun 1
3 öğrenerek Adv 1
3 vazo Noun 2
3 üretirler Verb 1
3 oyuna Noun 1
3 ki̇mseyle Noun 1
3 durumuydu Verb 1
3 başlamasından Noun 1
3 milliyet Noun 3
3 olurlarsa Verb 1
3 teknik Adj 8
3 arınç'ı Noun 1
3 oğluyla Noun 1
3 ayak_uydurabiliyorlar Verb 1
3 kavga_ediyor Verb 1
3 aykırı Adj 2
3 kulaklı Adj 1
3 söylemedim Verb 1
3 olup_biterken Adv 1
3 motorlarında Noun 1
3 güne Noun 5
3 kadarıyla Noun 3
3 yaparak Adv 3
3 öğrenilirken Adv 1
3 onların Pron 16
3 partide Noun 1
3 savını Noun 1
3 hatırlamıyorum Verb 1
3 yapmıyor Verb 1
3 kumların Noun 2
3 çevredekilerin Noun 1
3 içiyordu Verb 1
3 resim Noun 2
3 kalktım Verb 2
3 gıcırdayarak Adv 1
3 açıkça Adv 1
3 eşit Adj 1
3 saydığım Adj 1
3 atila_sav'ın Noun 1
3 bilgi Noun 4
3 minimum Adj 2
3 geçirip Adv 1
3 eminim Verb 2
3 vurulmuş Verb 1
3 enerji Noun 3
3 bitmeyecekmiş Verb 1
3 kullanmadan Adv 1
3 görmemiz Noun 1
3 kervanla Noun 1
3 fikirler Noun 2
3 yatın Verb 1
3 yaratılma Noun 1
3 bayanı Noun 1
3 güneye Noun 1
3 devamı Noun 1
3 ışığında Noun 1
3 günlerden Noun 2
3 yoluna Noun 1
3 doluyordu Verb 1
3 satışlarda Noun 1
3 yurtdışına Noun 2
3 rakı Noun 13
3 yetkililerle Noun 1
3 terk_edilme Noun 2
3 zordur Verb 3
3 elektromagnetizma Noun 1
3 anımsayın Verb 1
3 onaylıyorlar Verb 1
3 değerlendirecek Verb 1
3 çatısı Noun 1
3 çarpılmadım Verb 1
3 müşterilerini Noun 1
3 insanları Noun 2
3 satış Noun 1
3 chp_i̇zmir_milletvekili_erdal_karademir Noun 1
3 gözlükler Noun 1
3 kanallarını Noun 1
3 denk_getiriliyordu Verb 1
3 zamansız Adj 2
3 hangisini Pron 2
3 on_yedinci Num 1
3 ayrılacağından Noun 1
3 başlayarak Adv 3
3 bitmemiş Adj 1
3 durum Noun 11
3 tanıtım Noun 1
3 hazırlar Verb 1
3 aradı Verb 2
3 işıkları Noun 1
3 boşluklarını Noun 1
3 kastederek Adv 1
3 belirlendi Verb 2
3 bilmesek Verb 1
3 dolaplara Noun 1
3 çalışacağız Verb 2
3 kalmaması Noun 1
3 kapatılmış Adj 1
3 nefretin Noun 1
3 kapattım Verb 2
3 kesilmiş Adj 3
3 aşağılanma Noun 1
3 çıktığını Noun 2
3 acılı Adj 1
3 bir Noun 11
3 mazlum Adj 1
3 dişidir Verb 1
3 zahmetine Noun 1
3 şen Adj 1
3 i̇ddialı Noun 1
3 yer_alıyordu Verb 1
3 yemekteydik Verb 1
3 olanlar Noun 5
3 kazaklar Noun 1
3 köpeğimin Noun 1
3 şeyi Noun 15
3 mantara Noun 1
3 çektirdi Verb 1
3 barajın Noun 2
3 bastırılmış Adj 2
3 anlayabiliyor Verb 1
3 duyamayacağı Adj 1
3 üretim Noun 2
3 soluklanmam Noun 1
3 ayaklardaki Adj 1
3 çalışmalar Noun 2
3 yerleşeceğini Noun 1
3 bilemeyecek Adj 1
3 başta Adv 2
3 içip Adv 1
3 pilotun Noun 4
3 yaraları Noun 1
3 eli_kulağındaymış Verb 1
3 envirosell Noun 1
3 dizisi Noun 1
3 üstüne Noun 18
3 yarışmanın Noun 1
3 elveren Adj 1
3 yeğen_meğen Noun 1
3 osmanlı Noun 5
3 istediğin Adj 1
3 birbirimizi Pron 2
3 verirsiniz Verb 1
3 kolejli Adj 1
3 yunanistan Noun 1
3 oluşturup Adv 1
3 kabul_ettiği Adj 1
3 ister_istemez Verb 1
3 hastalanıp Adv 1
3 töreninden Noun 1
3 sürpriz_olmadı Verb 1
3 denli Adv 1
3 geldiler Verb 3
3 eşiğinin Noun 1
3 yakın Adj 6
3 patlatınca Adv 1
3 ilkokul Noun 1
3 olanları Noun 3
3 yanıtladım Verb 1
3 yirmibir Num 1
3 unutamaz Verb 1
3 şimdilik Adv 1
3 mümkün Adj 4
3 havaalanı Noun 1
3 yılın Noun 3
3 annelerin Noun 1
3 apartmanda Noun 1
3 müessese Noun 1
3 kırıştırmalardan Noun 1
3 apayrı Adj 1
3 dinleyen Adj 1
3 araştırmadan Adv 1
3 sürdün Verb 1
3 dinliyoruz Verb 1
3 anlamına Noun 5
3 ağaoğlu Noun 1
3 yalanlara Noun 1
3 cadı Noun 1
3 ayrılacağını Noun 1
3 saklamazlar Verb 1
3 sigortasının Noun 1
3 atmak Noun 1
3 george_berkeley Noun 1
3 ederim Verb 2
3 yatmaktadır Verb 1
3 ellerini Noun 9
3 darbukası Noun 1
3 utanıyorum Verb 1
3 terk_edivermişti Verb 1
3 kırıyor Verb 1
3 kısım Noun 1
3 merkezcilik Noun 1
3 petek Noun 2
3 kavanozunun Noun 1
3 mücadele Noun 4
3 layığını Noun 1
3 kazadaki Adj 4
3 uysalca Adv 1
3 varamayacağımızı Noun 1
3 çevrelenen Adj 1
3 röportajındaki Adj 1
3 koyda Noun 1
3 materyalizme Noun 1
3 geçirdiği Adj 2
3 serbest Adj 2
3 sözünü_etti Verb 1
3 bilgiden Noun 1
3 tarafı Noun 2
3 kakmak Noun 1
3 rant Noun 1
3 olsam Verb 1
3 rakımlı Adj 1
3 girmiyorum Verb 1
3 dururuz Verb 1
3 sekreteri Noun 1
3 gama Noun 1
3 dine Noun 1
3 molası Noun 1
3 ikibinbir'de Noun 1
3 rahatsız_oluyorlar Verb 1
3 sormak Noun 2
3 uslu Adj 1
3 arkadaşına Noun 1
3 kurun Noun 1
3 peşindeyim Verb 1
3 çuvalından Noun 1
3 ayağına Noun 1
3 deneyimlerim Noun 1
3 yerleştirme Verb 1
3 seri Adj 1
3 zili Noun 1
3 kime Pron 4
3 sundukları Noun 1
3 imkansızlığına Noun 1
3 yaptım Verb 1
3 köstence'de Noun 1
3 demek Adv 5
3 özentili Noun 1
3 sözcüğüne Noun 2
3 kentte_olmak Noun 1
3 örgütün Noun 1
3 marangoz Noun 1
3 özer'lerden Noun 1
3 yer_alan Adj 5
3 dersleri Noun 1
3 köpeğin Noun 2
3 toprakları Noun 1
3 oturmaktan Noun 1
3 üzerinde Noun 17
3 oluşturduklarını Noun 1
3 şöyle Adv 19
3 kızakları Noun 2
3 eşyasını Noun 1
3 uyduruk Noun 1
3 çıkmaz Adj 1
3 bekleyen Adj 4
3 ilkeden Noun 1
3 kişiyi Noun 3
3 köpekten Noun 1
3 mandalina Noun 1
3 olacaksa Verb 1
3 gülüyor Verb 1
3 ısrar_edeceklerini Noun 1
3 kullanılmayan Adj 1
3 çıkarıldığının Noun 1
3 çalmış Verb 1
3 maydanoz Noun 3
3 ineklerle Noun 1
3 sıkılmış Verb 1
3 alev Noun 4
3 masrafın Noun 1
3 karmaşası Noun 1
3 sevdirmek Noun 1
3 gençten Noun 1
3 batırmaz Verb 1
3 önemi Noun 1
3 kısmıydı Verb 1
3 feth Noun 1
3 ayları Noun 1
3 anımsarsınız Verb 1
3 deneyi Noun 1
3 yatırıma Noun 1
3 kıtasında Noun 1
3 konuştuklarını Noun 2
3 dolanır_durur Verb 1
3 sözedilir Verb 1
3 mağaza Noun 1
3 düşündüğü Adj 2
3 ifadenin Noun 1
3 bizi Pron 13
3 yoksunuz Verb 1
3 kara Adj 6
3 tatarca Noun 1
3 alanına Noun 2
3 kanıtlanmasından Noun 1
3 eser'i Noun 1
3 yetişirler Verb 1
3 geçmişim Noun 2
3 dedemin Noun 3
3 casa_- Punc 1
3 fazla Adv 5
3 buluşamıyorsunuz Verb 1
3 üretilmiş Adj 1
3 kavramını Noun 1
3 sürecek Verb 1
3 kurtuldum Verb 4
3 i̇nanır Verb 2
3 çakıldı Verb 2
3 aydınlığı Noun 1
3 kitapla Noun 1
3 herşeye Noun 1
3 savcının Noun 1
3 paketleri Noun 1
3 saydık Verb 1
3 gösterilse Verb 1
3 körük Noun 1
3 kağıdı Noun 1
3 alsaydı Verb 1
3 şirin Adj 1
3 yenik Noun 1
3 masadakiler Noun 1
3 balığı Noun 1
3 merceklerinden Noun 1
3 resimlerdir Verb 1
3 tanımaz Verb 1
3 diyecektik Verb 1
3 dura Verb 1
3 dertli Noun 2
3 şeyleri Noun 4
3 başbakan_abdullah_gül Noun 1
3 sizinkine Pron 1
3 yaklaşık_beşyüzelli_milyar_lira Noun 1
3 istifa_edip Adv 1
3 namus Noun 1
3 beyin_meyin Noun 1
3 binaları Noun 1
3 mezarının Noun 1
3 sevmezdi Verb 1
3 alanının Noun 1
3 satın_alacak Adj 1
3 biteğini Noun 1
3 sermayeli Adj 1
3 ayrıca Adv 7
3 eşyam Noun 1
3 iktisadi Adj 2
3 vakıfbank Noun 1
3 görülmeyeceğinden Noun 1
3 uğramıştır Verb 1
3 i̇zini Noun 1
3 kapsamlı Adj 1
3 aklı_fikri Noun 1
3 kökenine Noun 1
3 baş_başa Noun 3
3 dememiş Verb 1
3 tabi_tutulmakta Verb 1
3 katmam Verb 1
3 yaratman Noun 1
3 öğrencisi Noun 1
3 düşün Verb 1
3 oturmalarına Noun 1
3 temposundan Noun 1
3 arkasındayım Verb 1
3 geçirdi Verb 3
3 tanındı Verb 1
3 aksine Adv 3
3 entropi Noun 1
3 mucize Noun 1
3 taylor Noun 3
3 i̇mrenmem Verb 1
3 yeğeni Noun 1
3 pamukbank Noun 1
3 rehberde Noun 1
3 abuk_sabuk Dup 1
3 kurmay_binbaşı Noun 1
3 vize Noun 1
3 masada Noun 4
3 bahçesiydi Verb 1
3 korkuyorum Verb 1
3 gösterip Adv 2
3 kardeşlik Noun 2
3 hisse Noun 4
3 arkadaştılar Verb 1
3 söylerdi Verb 1
3 ikiyüzkırkyedi Num 3
3 birlikte_olduğum Adj 1
3 avrupa'ya Noun 2
3 karışıklık Noun 2
3 yutmadım Verb 1
3 cinsinden Noun 2
3 çayına Noun 1
3 kriz Noun 7
3 doğuran Adj 1
3 dayanabilirim Verb 1
3 saplantım Noun 1
3 sessizlik Noun 2
3 geliştirmeye Noun 1
3 lokantalara Noun 1
3 akgüney Noun 1
3 beyazından Noun 1
3 bizzat Adv 1
3 kölemdi Verb 1
3 ayrıntılı Adj 2
3 yürüdüğümüz Adj 4
3 bandında Noun 1
3 davranışlardan Noun 1
3 kısılmış Adj 1
3 kepçe Noun 1
3 değişiklikler Noun 1
3 kavurma Noun 1
3 tunguzların Noun 1
3 i̇llet Noun 1
3 bazen Adv 14
3 ikimizin Noun 1
3 cami Noun 1
3 götürecek Adj 1
3 boşaltarak Adv 1
3 tanısını Noun 1
3 seviyelerde Noun 2
3 saklamak Noun 2
3 sertçe Adv 1
3 dükkanı Noun 2
3 daha Postp 1
3 rekabet_edemiyor Verb 1
3 odada Noun 2
3 günlerinde Noun 1
3 örtüp Adv 1
3 saraç Noun 1
3 belediyeler Noun 1
3 akacaktır Verb 1
3 çiziyordu Verb 1
3 başınaydı Verb 1
3 kanadın Noun 1
3 vergilerden Noun 1
3 başlamıştı Verb 9
3 olumsuzluğuna Noun 1
3 birşeye Noun 1
3 tabi_eğer Conj 1
3 dinlerler Verb 1
3 rahatlığı Noun 1
3 başlamalı Verb 1
3 ülkesini Noun 1
3 devam_ettirmenin Noun 1
3 dizgesiyle Noun 1
3 hissetmekten Noun 1
3 gitmesi Noun 1
3 ağzımdan Noun 1
3 bitip Adv 1
3 daralıyordu Verb 1
3 belimize Noun 1
3 umutsuzdu Verb 1
3 farklılığı Noun 2
3 hıristiyan_demokratlar'a Noun 1
3 üzre Noun 1
3 mustafa_akıncı Noun 1
3 seçiyor Verb 2
3 ürünüdür Verb 1
3 demokrasiyle Noun 1
3 alaturkanın Noun 1
3 devlet_bakanı_kürşat_tüzmen Noun 1
3 kardeşlerimin Noun 1
3 değin Postp 1
3 süren Adj 6
3 eksik Adj 2
3 recep'e Noun 1
3 annesini Noun 2
3 benzerliğine Noun 1
3 değişikliğe Noun 1
3 bozdu Verb 1
3 onca Adv 2
3 ihtilal Noun 1
3 nefret_ediyorum Verb 1
3 kuralın Noun 1
3 tutma Noun 1
3 filistin Noun 1
3 öğretmenimiz Noun 1
3 denli Adj 2
3 belirleyeceği Adj 1
3 oluşturmakta Verb 1
3 yetkili Noun 2
3 haberiyle Noun 1
3 sağlıklı Adj 1
3 uyanırım Verb 1
3 çalıştığı Noun 1
3 dini Noun 1
3 boyutu Noun 1
3 şekerbank Noun 1
3 demiyorum Verb 2
3 hissettiğim Noun 1
3 gidin Verb 2
3 hele Adv 8
3 uzak_uzak Adj 1
3 yapıyordum Verb 1
3 tamam Adv 1
3 ihracatçı Adj 1
3 iflas_etmişti Verb 1
3 soydular Verb 1
3 eskiden Noun 1
3 şunları Pron 8
3 sıktı Verb 1
3 adamının Noun 1
3 karizmatik Adj 1
3 gelmiştim Verb 2
3 öngörüler Noun 2
3 ağbisi Noun 2
3 babasının Noun 4
3 yapılsın Verb 2
3 alınması Noun 4
3 öğrenmekle Noun 1
3 aşağıdaki Adj 3
3 inanılmaz Adj 3
3 nişanlısıyla Noun 1
3 orospuların Noun 2
3 kamp Noun 1
3 okurum Verb 1
3 tavan Noun 2
3 duyulmaması Noun 1
3 sokaklardan Noun 1
3 i̇yi Adv 2
3 bozkurtlar Noun 1
3 eteklerini Noun 1
3 söylemişti Verb 2
3 felsefede Noun 1
3 oturmuş Verb 3
3 gömlekler Noun 1
3 başta Noun 1
3 unut Verb 1
3 sorunsuz Noun 1
3 valilere Noun 1
3 pencerenin Noun 1
3 kararın Noun 3
3 berlin'in Noun 1
3 çıkmıştı Verb 2
3 gecekondu Noun 4
3 binalarının Noun 1
3 gerekli Adj 4
3 yemeğine Noun 1
3 işe_güce Noun 1
3 gökleri Noun 1
3 cezam Noun 1
3 üniversitelerin Noun 3
3 karşılaştığımda Noun 1
3 seyreden Adj 2
3 ayırdıklarını Noun 1
3 ceza_dairesi'ne Noun 1
3 çoook Noun 1
3 çocuğu Noun 4
3 bulabilmiş Adj 1
3 efsanesi Noun 2
3 heyecanlanmıştı Verb 3
3 belirtip Adv 2
3 yazdıklarımı Noun 1
3 gerek_kalmazdı Verb 1
3 beşyüzdört Num 1
3 gülümseyerek Adv 1
3 bilmezliği Noun 1
3 çalındığını Noun 1
3 öncekinden Noun 1
3 cezan Noun 1
3 hattının Noun 3
3 kaynak Noun 2
3 altıyüzdoksan Num 1
3 incelemesi Noun 1
3 artırarak Adv 2
3 durumlara Noun 1
3 ikibinüç_yılında Noun 2
3 tanıklarından Noun 1
3 eriyen Adj 1
3 yol_açar Verb 1
3 zirvelerinden Noun 1
3 bayılmış Verb 6
3 girmesi Noun 2
3 tarihi Noun 10
3 buluyor Verb 3
3 hareket_ederken Adv 1
3 dalı Noun 4
3 dörtyüzyetmişsekiz Num 1
3 görüşüdür Verb 1
3 barınağın Noun 2
3 korumaya Noun 1
3 merak_ederek Adv 1
3 mitosun Noun 1
3 hamlede Noun 1
3 yerinde Adv 1
3 başarabileceğimizden Noun 1
3 yediğin Adj 1
3 salla_gaveau'daki Det 1
3 yazarlarına Noun 1
3 bakarak Adv 2
3 delikanlıyla Noun 1
3 gözlemini Noun 1
3 recep'in Noun 6
3 masama Noun 1
3 çarpacaktır Verb 1
3 konuşurken Adv 5
3 pişman_oldum Verb 1
3 dövüyordu Verb 1
3 vazgeçip Adv 2
3 barışçı Adj 2
3 ayında Noun 2
3 okudun Verb 1
3 konulması Noun 1
3 zorunda_olduğunu Noun 1
3 seçim Noun 8
3 cevapladı Verb 1
3 iftira_atmak Noun 1
3 ankara_atatürk_lisesi'ni Noun 1
3 özelliği Noun 2
3 değiştirildi Verb 1
3 çok Adj 39
3 temsil Noun 1
3 türlü Adv 3
3 annenin Noun 3
3 demek_istemiyorum Verb 1
3 değil Verb 54
3 sekse Noun 2
3 doğmazlar Verb 1
3 hayrünnisa_gül'ün Noun 2
3 çelişik Adj 1
3 kaymasına Noun 1
3 abdullah_gül Noun 1
3 kavuşamadınız Verb 1
3 zalim Adj 2
3 deliği Noun 4
3 laikliği Noun 1
3 yanılma Noun 1
3 ulaşması Noun 1
3 oluyoruz Verb 1
3 ütü Noun 2
